HourUTC,HourDK,PriceArea,SpotPriceDKK,SpotPriceEUR
2019-12-06T00:00:00+00:00,2019-12-06T01:00:00,DK1,187.01,25.03
2019-12-05T23:00:00+00:00,2019-12-06T00:00:00,DK1,188.13,25.18
2019-12-05T22:00:00+00:00,2019-12-05T23:00:00,DK1,186.34,24.94
2019-12-05T21:00:00+00:00,2019-12-05T22:00:00,DK1,244.99,32.79
2019-12-05T20:00:00+00:00,2019-12-05T21:00:00,DK1,260.68,34.89
2019-12-05T19:00:00+00:00,2019-12-05T20:00:00,DK1,270.76,36.24
2019-12-05T18:00:00+00:00,2019-12-05T19:00:00,DK1,285.03,38.15
2019-12-05T17:00:00+00:00,2019-12-05T18:00:00,DK1,301.92,40.41
2019-12-05T16:00:00+00:00,2019-12-05T17:00:00,DK1,317.01,42.43
2019-12-05T15:00:00+00:00,2019-12-05T16:00:00,DK1,315.52,42.23
2019-12-05T14:00:00+00:00,2019-12-05T15:00:00,DK1,309.09,41.37
2019-12-05T13:00:00+00:00,2019-12-05T14:00:00,DK1,301.7,40.38
2019-12-05T12:00:00+00:00,2019-12-05T13:00:00,DK1,302.74,40.52
2019-12-05T11:00:00+00:00,2019-12-05T12:00:00,DK1,303.41,40.61
2019-12-05T10:00:00+00:00,2019-12-05T11:00:00,DK1,305.28,40.86
2019-12-05T09:00:00+00:00,2019-12-05T10:00:00,DK1,308.64,41.31
2019-12-05T08:00:00+00:00,2019-12-05T09:00:00,DK1,373.57,50
2019-12-05T07:00:00+00:00,2019-12-05T08:00:00,DK1,404.13,54.09
2019-12-05T06:00:00+00:00,2019-12-05T07:00:00,DK1,360.87,48.3
2019-12-05T05:00:00+00:00,2019-12-05T06:00:00,DK1,277.49,37.14
2019-12-05T04:00:00+00:00,2019-12-05T05:00:00,DK1,268.97,36
2019-12-05T03:00:00+00:00,2019-12-05T04:00:00,DK1,265.68,35.56
2019-12-05T02:00:00+00:00,2019-12-05T03:00:00,DK1,267.1,35.75
2019-12-05T01:00:00+00:00,2019-12-05T02:00:00,DK1,267.92,35.86
2019-12-05T00:00:00+00:00,2019-12-05T01:00:00,DK1,266.95,35.73
2019-12-04T23:00:00+00:00,2019-12-05T00:00:00,DK1,270.17,36.16
2019-12-04T22:00:00+00:00,2019-12-04T23:00:00,DK1,280.71,37.57
2019-12-04T21:00:00+00:00,2019-12-04T22:00:00,DK1,303.58,40.63
2019-12-04T20:00:00+00:00,2019-12-04T21:00:00,DK1,298.94,40.01
2019-12-04T19:00:00+00:00,2019-12-04T20:00:00,DK1,302.23,40.45
2019-12-04T18:00:00+00:00,2019-12-04T19:00:00,DK1,362.53,48.52
2019-12-04T17:00:00+00:00,2019-12-04T18:00:00,DK1,448.75,60.06
2019-12-04T16:00:00+00:00,2019-12-04T17:00:00,DK1,527.5,70.6
2019-12-04T15:00:00+00:00,2019-12-04T16:00:00,DK1,457.19,61.19
2019-12-04T14:00:00+00:00,2019-12-04T15:00:00,DK1,425.14,56.9
2019-12-04T13:00:00+00:00,2019-12-04T14:00:00,DK1,401.16,53.69
2019-12-04T12:00:00+00:00,2019-12-04T13:00:00,DK1,358.57,47.99
2019-12-04T11:00:00+00:00,2019-12-04T12:00:00,DK1,327.34,43.81
2019-12-04T10:00:00+00:00,2019-12-04T11:00:00,DK1,336.15,44.99
2019-12-04T09:00:00+00:00,2019-12-04T10:00:00,DK1,346.24,46.34
2019-12-04T08:00:00+00:00,2019-12-04T09:00:00,DK1,384.57,51.47
2019-12-04T07:00:00+00:00,2019-12-04T08:00:00,DK1,409.15,54.76
2019-12-04T06:00:00+00:00,2019-12-04T07:00:00,DK1,398.99,53.4
2019-12-04T05:00:00+00:00,2019-12-04T06:00:00,DK1,318.97,42.69
2019-12-04T04:00:00+00:00,2019-12-04T05:00:00,DK1,280.26,37.51
2019-12-04T03:00:00+00:00,2019-12-04T04:00:00,DK1,271.15,36.29
2019-12-04T02:00:00+00:00,2019-12-04T03:00:00,DK1,265.84,35.58
2019-12-04T01:00:00+00:00,2019-12-04T02:00:00,DK1,263.3,35.24
2019-12-04T00:00:00+00:00,2019-12-04T01:00:00,DK1,261.51,35
2019-12-03T23:00:00+00:00,2019-12-04T00:00:00,DK1,261.51,35
2019-12-03T22:00:00+00:00,2019-12-03T23:00:00,DK1,276.8,37.05
2019-12-03T21:00:00+00:00,2019-12-03T22:00:00,DK1,293.09,39.23
2019-12-03T20:00:00+00:00,2019-12-03T21:00:00,DK1,303.85,40.67
2019-12-03T19:00:00+00:00,2019-12-03T20:00:00,DK1,308.63,41.31
2019-12-03T18:00:00+00:00,2019-12-03T19:00:00,DK1,317.44,42.49
2019-12-03T17:00:00+00:00,2019-12-03T18:00:00,DK1,362.87,48.57
2019-12-03T16:00:00+00:00,2019-12-03T17:00:00,DK1,417.18,55.84
2019-12-03T15:00:00+00:00,2019-12-03T16:00:00,DK1,367.42,49.18
2019-12-03T14:00:00+00:00,2019-12-03T15:00:00,DK1,367.05,49.13
2019-12-03T13:00:00+00:00,2019-12-03T14:00:00,DK1,367.27,49.16
2019-12-03T12:00:00+00:00,2019-12-03T13:00:00,DK1,367.72,49.22
2019-12-03T11:00:00+00:00,2019-12-03T12:00:00,DK1,412.7,55.24
2019-12-03T10:00:00+00:00,2019-12-03T11:00:00,DK1,443.11,59.31
2019-12-03T09:00:00+00:00,2019-12-03T10:00:00,DK1,451.92,60.49
2019-12-03T08:00:00+00:00,2019-12-03T09:00:00,DK1,530.44,71
2019-12-03T07:00:00+00:00,2019-12-03T08:00:00,DK1,571.31,76.47
2019-12-03T06:00:00+00:00,2019-12-03T07:00:00,DK1,502.65,67.28
2019-12-03T05:00:00+00:00,2019-12-03T06:00:00,DK1,411.43,55.07
2019-12-03T04:00:00+00:00,2019-12-03T05:00:00,DK1,319.83,42.81
2019-12-03T03:00:00+00:00,2019-12-03T04:00:00,DK1,295.03,39.49
2019-12-03T02:00:00+00:00,2019-12-03T03:00:00,DK1,287.63,38.5
2019-12-03T01:00:00+00:00,2019-12-03T02:00:00,DK1,295.1,39.5
2019-12-03T00:00:00+00:00,2019-12-03T01:00:00,DK1,296.9,39.74
2019-12-02T23:00:00+00:00,2019-12-03T00:00:00,DK1,300.26,40.19
2019-12-02T22:00:00+00:00,2019-12-02T23:00:00,DK1,303.18,40.58
2019-12-02T21:00:00+00:00,2019-12-02T22:00:00,DK1,335.38,44.89
2019-12-02T20:00:00+00:00,2019-12-02T21:00:00,DK1,368.55,49.33
2019-12-02T19:00:00+00:00,2019-12-02T20:00:00,DK1,406.66,54.43
2019-12-02T18:00:00+00:00,2019-12-02T19:00:00,DK1,414.65,55.5
2019-12-02T17:00:00+00:00,2019-12-02T18:00:00,DK1,412.26,55.18
2019-12-02T16:00:00+00:00,2019-12-02T17:00:00,DK1,427.58,57.23
2019-12-02T15:00:00+00:00,2019-12-02T16:00:00,DK1,402.92,53.93
2019-12-02T14:00:00+00:00,2019-12-02T15:00:00,DK1,395.6,52.95
2019-12-02T13:00:00+00:00,2019-12-02T14:00:00,DK1,366.09,49
2019-12-02T12:00:00+00:00,2019-12-02T13:00:00,DK1,320.29,42.87
2019-12-02T11:00:00+00:00,2019-12-02T12:00:00,DK1,313.49,41.96
2019-12-02T10:00:00+00:00,2019-12-02T11:00:00,DK1,325.67,43.59
2019-12-02T09:00:00+00:00,2019-12-02T10:00:00,DK1,342.93,45.9
2019-12-02T08:00:00+00:00,2019-12-02T09:00:00,DK1,404.12,54.09
2019-12-02T07:00:00+00:00,2019-12-02T08:00:00,DK1,407.78,54.58
2019-12-02T06:00:00+00:00,2019-12-02T07:00:00,DK1,395.75,52.97
2019-12-02T05:00:00+00:00,2019-12-02T06:00:00,DK1,334.11,44.72
2019-12-02T04:00:00+00:00,2019-12-02T05:00:00,DK1,271.2,36.3
2019-12-02T03:00:00+00:00,2019-12-02T04:00:00,DK1,264.48,35.4
2019-12-02T02:00:00+00:00,2019-12-02T03:00:00,DK1,257.46,34.46
2019-12-02T01:00:00+00:00,2019-12-02T02:00:00,DK1,264.48,35.4
2019-12-02T00:00:00+00:00,2019-12-02T01:00:00,DK1,275.91,36.93
